-0.0550984628,0.0153190885,-0.0081594018,-0.0517878681,0.0334676132,-0.0064650960,0.0296778996,0.0192993972,0.0548044965,-0.0277615339
-0.0674760789,0.0288867988,-0.0491460748,-0.0013245890,-0.0318526775,0.0541155338,0.0381197147,-0.0434266552,0.0435971804,-0.0309758987
0.0356736220,-0.0449638963,-0.0970087275,0.0036009031,-0.0725264400,0.0261571538,0.0402824022,-0.0636430979,-0.0323964432,-0.0384644344
0.0535802878,0.0538808927,-0.0278271995,-0.0357995108,-0.0038184919,-0.0389039963,0.0238317382,-0.0667536557,0.0384315550,-0.0188519806
-0.0734313279,0.0218128506,-0.1230361164,-0.0769103393,0.0390799716,-0.0239390209,-0.0458358191,-0.0629899725,0.0316790566,0.0125539228
0.0299773477,0.0182228256,-0.0209855251,0.0078656180,0.0039576264,0.0522656627,0.0484734997,-0.0550285205,0.0166795719,-0.0590989217
-0.0527929999,-0.0515241325,0.0101377461,-0.0425820090,0.0773906037,0.0077484357,-0.0142540839,-0.0272738636,0.0769328326,0.0610110797
0.0290004071,0.0495444089,-0.0909701139,0.0025362615,-0.0866198465,-0.0740691200,-0.0455501117,-0.0097274315,0.0160737969,-0.0578426905
0.0813321844,-0.0462848507,-0.0557641722,-0.0296710245,-0.0232266597,0.0413615815,0.0225955192,-0.0517063066,0.0246251579,0.0384320207
0.0382271744,-0.0937450305,-0.0140657919,0.0282051787,-0.0475140214,0.0258870795,-0.0411068760,-0.0912223086,-0.0277084559,-0.0159983840
